PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),Source (none),Instrument_Name (none),Sms (none),Nbm (none),Channels (none),hour (none),latitude (degree N/S),longitude (degree E/W),quality_indicator (none),satellite_number (none),hdop (none),altitude (m),air_pressure_at_sea_level (mbar),air_temperature (degree_Celsius),relative_humidity (%),wind_from_direction (degree),mag_wind (degree),knot_wind_speed (knt),wind_speed (m/s),pitch (degree),roll (degree),wmo_wind_speed (m/s),wmo_wind_mag (degree),wind_speed_of_gust (m/s),wind_gust_from_direction (degree),QC
SCENES,2020-07-03T07:25:01Z,,,0x3f,AirmarWS200,408,4,0xffff,07:25:00.30,49.483603,0.114178,2,10,1.0,8.3,1020,14.7,0.0,205.3,205.9,2.4,1.2,0.0,0.2,2.7,252.7,6.2,311.0,00000000000000000000000000000
SCENES,2020-07-03T07:40:01Z,,,0x3f,AirmarWS200,408,4,0xffff,07:40:00.10,49.483583,0.114242,2,10,1.0,6.3,1020,15.2,0.0,249.8,250.4,2.2,1.1,0.0,0.2,2.6,259.1,5.2,324.6,00000000000000000000000000000
SCENES,2020-07-03T07:55:00Z,,,0x3f,AirmarWS200,408,4,0xffff,07:55:00.10,49.483522,0.114278,2,10,0.8,11.3,1021,15.6,0.0,284.1,284.7,5.4,2.8,0.0,0.2,2.4,247.2,4.8,306.5,00000000000000000000000000000
SCENES,2020-07-03T08:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,08:09:59.90,49.483563,0.114265,1,9,0.9,10.4,1020,16.2,0.0,286.8,287.4,5.1,2.6,0.0,0.2,2.3,248.7,4.5,316.7,00000000000000000000000000000
SCENES,2020-07-03T08:25:01Z,,,0x3f,AirmarWS200,408,4,0xffff,08:25:00.40,49.483563,0.114247,2,11,0.8,3.1,1020,16.3,0.0,284.4,285.0,5.5,2.8,0.0,0.0,2.3,246.9,4.8,308.6,00000000000000000000000000000
SCENES,2020-07-03T08:40:01Z,,,0x3f,AirmarWS200,408,4,0xffff,08:40:00.80,49.483578,0.114245,2,10,0.8,12.7,1021,16.4,0.0,208.6,209.2,4.4,2.3,0.0,0.0,2.5,244.6,5.4,305.7,00000000000000000000000000000
SCENES,2020-07-03T08:55:01Z,,,0x3f,AirmarWS200,408,4,0xffff,08:55:00.70,49.483578,0.114267,2,9,0.9,10.8,1021,16.6,0.0,244.9,245.5,5.7,2.9,0.0,0.2,2.5,245.5,5.5,306.8,00000000000000000000000000000
SCENES,2020-07-03T09:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,09:10:00.80,49.483540,0.114267,2,10,0.9,9.4,1021,17.0,0.0,271.1,271.7,6.2,3.2,0.0,0.2,2.6,248.9,6.1,311.7,00000000000000000000000000000
SCENES,2020-07-03T09:25:01Z,,,0x3f,AirmarWS200,408,4,0xffff,09:25:00.70,49.483575,0.114273,2,11,0.8,12.4,1021,17.2,0.0,247.3,247.9,8.7,4.5,0.0,0.2,2.3,249.9,4.9,305.6,00000000000000000000000000000
SCENES,2020-07-03T09:40:01Z,,,0x3f,AirmarWS200,408,4,0xffff,09:40:00.60,49.483600,0.114292,2,11,0.8,10.4,1021,17.7,0.0,242.3,242.9,2.5,1.3,0.0,0.0,2.5,253.4,5.0,302.1,00000000000000000000000000000
SCENES,2020-07-03T09:55:00Z,,,0x3f,AirmarWS200,408,4,0xffff,09:55:00.10,49.483555,0.114227,1,9,0.9,11.1,1021,18.0,0.0,291.5,292.1,0.2,0.1,0.0,0.0,2.2,254.0,4.5,316.3,00000000000000000000000000000
SCENES,2020-07-03T13:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,13:10:00.70,49.483508,0.114272,1,9,1.1,9.4,1020,19.6,0.0,243.5,244.1,3.5,1.8,0.0,0.0,1.8,242.4,3.8,338.2,00000000000000000000000000000
SCENES,2020-07-03T13:25:01Z,,,0x3f,AirmarWS200,408,4,0xffff,13:25:00.60,49.483538,0.114278,1,11,0.9,0.7,1019,19.7,0.0,260.5,261.1,3.9,2.0,0.0,0.0,1.6,247.0,3.4,326.0,00000000000000000000000000000
SCENES,2020-07-03T13:40:01Z,,,0x3f,AirmarWS200,408,4,0xffff,13:40:00.80,49.483582,0.114250,1,10,0.9,10.4,1020,20.2,0.0,301.7,302.3,3.1,1.6,0.0,0.0,1.4,251.6,3.2,339.3,00000000000000000000000000000
SCENES,2020-07-03T13:55:01Z,,,0x3f,AirmarWS200,408,4,0xffff,13:55:00.90,49.483548,0.114335,1,10,1.2,11.0,1020,19.6,0.0,297.0,297.6,5.2,2.7,0.0,0.0,1.8,248.9,3.7,309.6,00000000000000000000000000000
SCENES,2020-07-03T17:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,17:10:00.0,49.483563,0.114197,2,11,0.9,0.4,1018,18.7,0.0,249.6,250.2,2.0,1.0,0.0,0.0,1.1,262.3,2.9,333.5,00000000000000000000000000000
SCENES,2020-07-03T17:25:01Z,,,0x3f,AirmarWS200,408,4,0xffff,17:25:00.10,49.483582,0.114257,2,10,0.9,7.5,1019,18.5,0.0,182.1,182.7,0.7,0.4,0.0,0.0,1.2,263.4,3.3,333.0,00000000000000000000000000000
SCENES,2020-07-03T17:40:00Z,,,0x3f,AirmarWS200,408,4,0xffff,17:39:59.30,49.483560,0.114258,1,11,0.8,11.1,1019,18.1,0.0,274.6,275.2,4.4,2.3,0.0,0.0,2.0,274.8,4.1,317.1,00000000000000000000000000000
SCENES,2020-07-03T17:55:01Z,,,0x3f,AirmarWS200,408,4,0xffff,17:55:00.30,49.483548,0.114222,1,11,0.8,3.5,1018,18.5,0.0,297.9,298.5,3.3,1.7,0.0,0.0,1.5,273.8,3.2,347.1,00000000000000000000000000000
SCENES,2020-07-03T19:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,19:10:00.30,49.483567,0.114277,1,9,1.0,8.8,1019,16.7,0.0,313.8,314.4,8.1,4.2,0.0,0.2,3.4,280.2,6.6,331.8,00000000000000000000000000000
SCENES,2020-07-03T19:25:02Z,,,0x3f,AirmarWS200,408,4,0xffff,19:25:01.40,49.483555,0.114285,1,10,0.8,16.1,1020,16.2,0.0,297.9,298.5,7.7,4.0,0.0,0.3,2.9,276.8,6.1,341.9,00000000000000000000000000000
SCENES,2020-07-03T19:40:00Z,,,0x3f,AirmarWS200,408,4,0xffff,19:39:59.60,49.483598,0.114222,2,10,1.0,9.1,1019,15.8,0.0,313.6,314.2,7.9,4.1,0.0,0.2,3.1,280.2,6.8,345.0,00000000000000000000000000000
SCENES,2020-07-03T19:55:02Z,,,0x3f,AirmarWS200,408,4,0xffff,19:55:01.40,49.483553,0.114295,2,10,0.9,22.0,1020,15.6,0.0,313.2,313.8,4.0,2.1,0.0,0.2,2.6,278.9,5.0,329.3,00000000000000000000000000000
SCENES,2020-07-03T20:10:01Z,,,0x3f,AirmarWS200,1224,12,0xffff,20:10:00.20,49.483633,0.114247,2,10,0.9,1.9,1018,15.4,0.0,297.4,298.0,7.3,3.8,0.0,0.2,2.3,275.4,6.1,347.5,00000000000000000000000000000
SCENES,2020-07-03T20:25:01Z,,,0x3f,AirmarWS200,1224,12,0xffff,20:25:00.0,49.483533,0.114285,2,11,0.8,10.6,1019,15.5,0.0,286.7,287.3,3.2,1.6,0.0,0.2,1.9,270.7,3.9,340.1,00000000000000000000000000000
SCENES,2020-07-03T20:40:01Z,,,0x3f,AirmarWS200,1224,12,0xffff,20:39:59.90,49.483590,0.114283,1,11,0.8,10.5,1019,15.6,0.0,261.5,262.1,4.3,2.2,0.0,0.2,2.0,264.0,4.4,318.4,00000000000000000000000000000
SCENES,2020-07-03T20:55:00Z,,,0x3f,AirmarWS200,1224,12,0xffff,20:55:00.0,49.483568,0.114228,2,10,0.9,12.3,1019,15.7,0.0,299.4,300.0,2.5,1.3,0.0,0.2,2.1,269.3,4.0,320.6,00000000000000000000000000000
SCENES,2020-07-03T21:10:00Z,,,0x3f,AirmarWS200,1224,12,0xffff,21:09:59.70,49.483517,0.114247,2,9,1.0,16.7,1020,15.7,0.0,296.2,296.8,4.1,2.1,0.0,0.2,1.9,261.1,4.5,323.2,00000000000000000000000000000
SCENES,2020-07-03T21:25:01Z,,,0x3f,AirmarWS200,1224,12,0xffff,21:25:00.50,49.483570,0.114215,2,10,1.0,10.6,1019,15.5,0.0,179.5,180.1,1.9,1.0,0.0,0.2,2.2,265.2,4.8,316.2,00000000000000000000000000000
SCENES,2020-07-03T21:40:00Z,,,0x3f,AirmarWS200,1224,12,0xffff,21:39:59.90,49.483548,0.114187,1,10,0.9,8.3,1019,15.5,0.0,231.5,232.1,2.8,1.4,0.0,0.2,2.0,253.3,4.5,333.1,00000000000000000000000000000
SCENES,2020-07-03T21:55:00Z,,,0x3f,AirmarWS200,1224,12,0xffff,21:54:59.70,49.483570,0.114225,2,10,1.1,16.7,1020,15.5,0.0,280.1,280.7,2.2,1.1,0.0,0.2,1.8,258.5,3.9,325.8,00000000000000000000000000000
SCENES,2020-07-03T22:10:00Z,,,0x3f,AirmarWS200,1224,12,0xffff,22:09:59.80,49.483548,0.114233,2,10,1.0,11.3,1019,15.7,0.0,299.8,300.4,6.1,3.1,0.0,0.2,1.7,257.3,4.1,314.2,00000000000000000000000000000
SCENES,2020-07-03T22:25:01Z,,,0x3f,AirmarWS200,1224,12,0xffff,22:24:59.80,49.483553,0.114225,2,9,1.0,10.4,1019,15.9,0.0,271.6,272.2,3.7,1.9,0.0,0.2,2.1,248.4,5.2,309.6,00000000000000000000000000000
SCENES,2020-07-03T22:40:01Z,,,0x3f,AirmarWS200,1224,12,0xffff,22:39:59.10,49.483567,0.114258,2,9,1.5,7.3,1018,15.9,0.0,244.8,245.4,1.6,0.8,0.0,0.2,1.8,240.3,3.7,310.5,00000000000000000000000000000
SCENES,2020-07-03T22:55:01Z,,,0x3f,AirmarWS200,1224,12,0xffff,22:54:59.10,49.483470,0.114257,2,10,0.9,12.9,1019,16.3,0.0,285.4,286.0,7.2,3.7,0.0,0.3,2.5,229.5,6.1,307.4,00000000000000000000000000000
SCENES,2020-07-03T23:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,23:09:59.10,49.483525,0.114263,2,10,0.9,12.6,1019,16.4,0.0,282.4,283.0,6.6,3.4,0.0,0.2,2.7,232.5,6.0,307.8,00000000000000000000000000000
SCENES,2020-07-03T23:24:59Z,,,0x3f,AirmarWS200,408,4,0xffff,23:24:59.10,49.483573,0.114222,2,9,0.9,9.7,1018,16.1,0.0,226.4,227.0,10.4,5.4,0.0,0.2,3.1,211.8,6.5,326.8,00000000000000000000000000000
SCENES,2020-07-03T23:40:00Z,,,0x3f,AirmarWS200,408,4,0xffff,23:40:00.0,49.483532,0.114197,2,7,1.3,4.6,1018,16.0,0.0,302.9,303.5,4.5,2.3,0.0,0.2,4.6,212.6,9.6,278.5,00000000000000000000000000000
SCENES,2020-07-03T23:55:01Z,,,0x3f,AirmarWS200,408,4,0xffff,23:55:00.70,49.483558,0.114297,2,9,1.2,11.4,1018,15.9,0.0,226.3,226.9,17.0,8.7,-0.1,0.4,4.4,212.6,8.4,303.6,00000000000000000000000000000
SCENES,2020-07-04T00:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,00:10:00.50,49.483593,0.114253,2,9,1.2,18.2,1019,15.8,0.0,229.8,230.4,11.4,5.9,0.0,0.3,5.4,210.9,9.2,243.5,00000000000000000000000000000
SCENES,2020-07-04T00:25:01Z,,,0x3f,AirmarWS200,408,4,0xffff,00:25:00.50,49.483577,0.114258,2,10,1.2,4.5,1018,15.5,0.0,222.5,223.1,9.6,4.9,0.0,0.3,5.6,209.2,9.5,245.9,00000000000000000000000000000
SCENES,2020-07-04T00:40:01Z,,,0x3f,AirmarWS200,408,4,0xffff,00:40:00.50,49.483537,0.114228,2,11,0.9,2.1,1017,15.2,0.0,233.1,233.7,12.5,6.4,0.0,0.4,4.6,209.5,9.0,245.8,00000000000000000000000000000
SCENES,2020-07-04T00:55:00Z,,,0x3f,AirmarWS200,408,4,0xffff,00:55:00.10,49.483563,0.114242,2,10,1.0,10.4,1018,15.2,0.0,216.5,217.1,6.9,3.5,0.0,0.2,4.7,210.3,8.9,335.9,00000000000000000000000000000
SCENES,2020-07-04T04:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,04:10:00.80,49.483555,0.114218,2,10,0.9,13.2,1018,14.5,0.0,204.5,205.1,8.8,4.5,0.0,0.3,4.4,205.7,8.6,307.1,00000000000000000000000000000
SCENES,2020-07-04T04:25:02Z,,,0x3f,AirmarWS200,408,4,0xffff,04:25:00.70,49.483583,0.114303,2,10,0.9,18.0,1018,14.3,0.0,211.5,212.1,17.4,9.0,0.0,0.4,5.7,201.3,10.8,236.5,00000000000000000000000000000
SCENES,2020-07-04T04:40:01Z,,,0x3f,AirmarWS200,408,4,0xffff,04:39:59.90,49.483558,0.114260,2,11,0.8,14.2,1018,14.4,0.0,204.6,205.2,9.8,5.0,0.0,0.3,4.9,200.6,9.7,234.2,00000000000000000000000000000
SCENES,2020-07-04T04:55:01Z,,,0x3f,AirmarWS200,408,4,0xffff,04:54:59.80,49.483548,0.114227,2,10,1.0,12.4,1017,14.3,0.0,201.9,202.5,10.5,5.4,0.0,0.3,5.1,200.8,9.0,229.6,00000000000000000000000000000
SCENES,2020-07-04T06:10:01Z,,,0x3f,AirmarWS200,816,8,0xffff,06:10:00.70,49.483547,0.114228,1,9,0.9,18.2,1018,14.2,0.0,209.6,210.2,8.4,4.3,0.0,0.2,4.9,199.8,8.9,235.7,00000000000000000000000000000
SCENES,2020-07-04T06:25:02Z,,,0x3f,AirmarWS200,816,8,0xffff,06:25:00.70,49.483570,0.114190,2,9,1.1,19.1,1018,14.6,0.0,218.7,219.3,4.7,2.4,0.0,0.2,4.9,199.4,8.3,232.1,00000000000000000000000000000
SCENES,2020-07-04T06:40:01Z,,,0x3f,AirmarWS200,816,8,0xffff,06:39:59.70,49.483577,0.114253,2,10,0.9,13.8,1017,15.0,0.0,210.9,211.5,8.0,4.1,0.0,0.2,4.8,200.0,8.6,230.0,00000000000000000000000000000
SCENES,2020-07-04T06:55:00Z,,,0x3f,AirmarWS200,816,8,0xffff,06:54:59.50,49.483538,0.114292,2,10,0.9,8.8,1017,15.0,0.0,200.4,201.0,11.2,5.8,-0.1,0.4,5.1,199.7,9.1,228.0,00000000000000000000000000000
SCENES,2020-07-04T07:10:01Z,,,0x3f,AirmarWS200,816,8,0xffff,07:09:59.30,49.483643,0.114303,2,9,1.4,16.7,1018,14.5,0.0,226.1,226.7,8.6,4.4,0.0,0.2,5.5,199.5,9.2,230.8,00000000000000000000000000000
SCENES,2020-07-04T07:25:00Z,,,0x3f,AirmarWS200,816,8,0xffff,07:24:59.70,49.483590,0.114245,2,10,1.0,7.6,1016,14.8,0.0,206.3,206.9,6.1,3.1,0.0,0.2,5.2,200.0,9.4,227.1,00000000000000000000000000000
SCENES,2020-07-04T07:40:01Z,,,0x3f,AirmarWS200,816,8,0xffff,07:39:59.40,49.483548,0.114242,2,9,1.2,9.1,1016,15.2,0.0,211.9,212.5,10.8,5.6,0.0,0.4,5.1,200.7,9.3,235.9,00000000000000000000000000000
SCENES,2020-07-04T07:55:01Z,,,0x3f,AirmarWS200,816,8,0xffff,07:54:59.80,49.483540,0.114235,2,10,0.9,9.1,1016,15.4,0.0,223.9,224.5,11.7,6.0,0.0,0.4,4.6,202.1,9.8,232.9,00000000000000000000000000000
SCENES,2020-07-04T09:10:00Z,,,0x3f,AirmarWS200,408,4,0xffff,09:09:59.70,49.483578,0.114242,2,10,0.9,10.8,1017,17.0,0.0,223.5,224.1,9.3,4.8,0.0,0.2,5.0,206.0,9.4,249.7,00000000000000000000000000000
SCENES,2020-07-04T09:24:59Z,,,0x3f,AirmarWS200,408,4,0xffff,09:24:59.50,49.483577,0.114272,2,11,0.8,5.9,1016,16.9,0.0,225.5,226.1,9.3,4.8,0.0,0.3,5.5,209.7,8.7,237.4,00000000000000000000000000000
SCENES,2020-07-04T09:40:00Z,,,0x3f,AirmarWS200,408,4,0xffff,09:40:00.60,49.483555,0.114222,2,11,0.8,12.8,1017,17.1,0.0,217.2,217.8,8.1,4.2,0.0,0.2,4.9,209.6,8.1,237.0,00000000000000000000000000000
SCENES,2020-07-04T09:55:00Z,,,0x3f,AirmarWS200,408,4,0xffff,09:55:00.80,49.483615,0.114303,2,9,1.1,14.1,1017,17.2,0.0,214.0,214.6,13.8,7.1,-0.1,0.2,4.6,206.3,7.8,235.8,00000000000000000000000000000
SCENES,2020-07-04T10:10:00Z,,,0x3f,AirmarWS200,408,4,0xffff,10:10:00.70,49.483583,0.114302,2,10,0.9,17.8,1017,17.3,0.0,215.6,216.2,15.8,8.1,0.0,0.4,4.0,204.1,7.9,232.3,00000000000000000000000000000
SCENES,2020-07-04T10:25:02Z,,,0x3f,AirmarWS200,408,4,0xffff,10:25:00.80,49.483540,0.114232,2,10,1.1,11.4,1016,17.8,0.0,229.9,230.5,3.9,2.0,0.0,0.0,3.8,207.6,6.5,245.2,00000000000000000000000000000
SCENES,2020-07-04T10:40:00Z,,,0x3f,AirmarWS200,408,4,0xffff,10:39:59.70,49.483598,0.114252,2,11,1.0,7.8,1016,17.9,0.0,215.2,215.8,8.9,4.6,0.0,0.2,4.4,207.6,7.7,245.5,00000000000000000000000000000
SCENES,2020-07-04T10:55:01Z,,,0x3f,AirmarWS200,408,4,0xffff,10:55:00.60,49.483585,0.114213,2,9,1.1,2.3,1015,17.9,0.0,217.7,218.3,16.0,8.2,-0.1,0.4,4.6,208.2,9.1,239.1,00000000000000000000000000000
SCENES,2020-07-04T11:10:00Z,,,0x3f,AirmarWS200,408,4,0xffff,11:09:59.90,49.483547,0.114265,2,10,1.1,23.0,1018,18.0,0.0,228.8,229.4,13.4,6.9,0.0,0.4,5.0,208.6,8.9,238.8,00000000000000000000000000000
SCENES,2020-07-04T11:25:00Z,,,0x3f,AirmarWS200,408,4,0xffff,11:24:59.80,49.483582,0.114225,2,10,1.1,23.0,1018,18.0,0.0,223.5,224.1,13.1,6.7,-0.3,0.4,5.2,209.8,8.2,248.1,00000000000000000000000000000
SCENES,2020-07-04T11:40:00Z,,,0x3f,AirmarWS200,408,4,0xffff,11:39:59.80,49.483585,0.114297,2,10,1.1,6.6,1016,18.0,0.0,227.5,228.1,11.1,5.7,0.0,0.2,5.0,211.5,8.8,304.0,00000000000000000000000000000
SCENES,2020-07-04T11:55:01Z,,,0x3f,AirmarWS200,408,4,0xffff,11:54:59.80,49.483530,0.114292,2,10,1.1,13.2,1016,18.1,0.0,218.3,218.9,7.6,3.9,0.0,0.2,4.4,211.8,7.1,277.8,00000000000000000000000000000
SCENES,2020-07-04T13:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,13:09:59.20,49.483598,0.114260,1,10,1.0,4.8,1015,18.5,0.0,226.8,227.4,12.5,6.4,0.0,0.4,4.3,211.6,7.9,278.3,00000000000000000000000000000
SCENES,2020-07-04T13:25:00Z,,,0x3f,AirmarWS200,408,4,0xffff,13:24:59.60,49.483548,0.114263,2,11,0.9,15.7,1017,18.7,0.0,225.8,226.4,13.0,6.7,-0.1,0.4,4.6,213.0,9.2,300.4,00000000000000000000000000000
SCENES,2020-07-04T13:40:01Z,,,0x3f,AirmarWS200,408,4,0xffff,13:40:00.40,49.483582,0.114232,1,11,0.8,5.0,1015,18.5,0.0,224.1,224.7,2.2,1.1,0.0,0.0,4.8,212.6,8.5,298.7,00000000000000000000000000000
SCENES,2020-07-04T13:55:00Z,,,0x3f,AirmarWS200,408,4,0xffff,13:54:59.80,49.483547,0.114238,1,10,1.1,8.6,1016,18.4,0.0,236.0,236.6,12.7,6.5,0.0,0.2,5.2,213.3,8.9,280.1,00000000000000000000000000000
SCENES,2020-07-04T15:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,15:10:00.60,49.483553,0.114157,2,10,1.0,3.1,1015,18.7,0.0,223.4,224.0,11.0,5.7,0.0,0.3,4.7,211.9,8.0,310.0,00000000000000000000000000000
SCENES,2020-07-04T15:25:01Z,,,0x3f,AirmarWS200,408,4,0xffff,15:25:00.30,49.483563,0.114277,2,11,0.9,9.7,1016,18.6,0.0,218.5,219.1,6.7,3.4,0.0,0.2,4.4,212.1,8.8,296.8,00000000000000000000000000000
SCENES,2020-07-04T15:40:01Z,,,0x3f,AirmarWS200,408,4,0xffff,15:40:00.20,49.483555,0.114233,2,10,1.0,3.5,1015,18.6,0.0,206.2,206.8,6.3,3.2,0.0,0.0,3.8,213.3,7.2,288.4,00000000000000000000000000000
SCENES,2020-07-04T15:55:01Z,,,0x3f,AirmarWS200,408,4,0xffff,15:55:00.50,49.483517,0.114247,2,10,1.0,7.2,1015,18.8,0.0,235.7,236.3,2.6,1.3,0.0,0.0,2.3,220.9,6.6,301.7,00000000000000000000000000000
SCENES,2020-07-04T17:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,17:09:59.0,49.483628,0.114297,2,11,0.9,0.8,1014,18.9,0.0,219.3,219.9,7.1,3.7,0.0,0.2,3.9,208.3,8.1,263.8,00000000000000000000000000000
SCENES,2020-07-04T17:25:00Z,,,0x3f,AirmarWS200,408,4,0xffff,17:24:59.20,49.483547,0.114215,2,11,0.9,8.6,1015,19.0,0.0,213.1,213.7,8.3,4.3,0.0,0.2,4.0,205.0,8.7,269.7,00000000000000000000000000000
SCENES,2020-07-04T17:40:00Z,,,0x3f,AirmarWS200,408,4,0xffff,17:39:59.10,49.483493,0.114240,1,10,0.8,10.0,1015,19.0,0.0,217.0,217.6,9.8,5.0,0.0,0.2,4.0,208.7,7.3,242.3,00000000000000000000000000000
SCENES,2020-07-04T17:55:01Z,,,0x3f,AirmarWS200,408,4,0xffff,17:54:59.80,49.483562,0.114232,2,10,1.0,17.0,1016,18.5,0.0,223.1,223.7,9.4,4.8,0.0,0.3,4.8,210.9,8.8,246.9,00000000000000000000000000000
SCENES,2020-07-04T23:10:01Z,,,0x3f,AirmarWS200,102,1,0xffff,23:10:01.20,49.483583,0.114235,2,10,0.9,5.8,1016,15.2,0.0,265.0,265.6,7.2,3.7,0.0,0.2,3.6,251.7,6.8,296.7,00000000000000000000000000000
SCENES,2020-07-05T04:10:00Z,,,0x3f,AirmarWS200,408,4,0xffff,04:10:00.10,49.483540,0.114265,2,10,0.9,15.4,1016,15.9,0.0,229.8,230.4,9.1,4.7,0.0,0.3,2.7,232.6,6.2,322.3,00000000000000000000000000000
SCENES,2020-07-05T04:25:01Z,,,0x3f,AirmarWS200,408,4,0xffff,04:25:00.0,49.483568,0.114213,2,10,0.9,9.5,1015,16.0,0.0,291.7,292.3,7.0,3.6,0.0,0.2,2.5,233.4,6.4,317.8,00000000000000000000000000000
SCENES,2020-07-05T04:40:01Z,,,0x3f,AirmarWS200,408,4,0xffff,04:40:00.0,49.483570,0.114222,2,11,0.8,8.3,1015,15.9,0.0,309.5,310.1,5.4,2.8,0.0,0.2,2.5,231.6,5.8,303.5,00000000000000000000000000000
SCENES,2020-07-05T04:55:01Z,,,0x3f,AirmarWS200,408,4,0xffff,04:54:59.90,49.483558,0.114222,2,10,1.0,15.0,1016,16.1,0.0,278.1,278.7,7.9,4.1,0.0,0.4,3.4,249.2,7.4,302.6,00000000000000000000000000000
SCENES,2020-07-05T05:10:00Z,,,0x3f,AirmarWS200,408,4,0xffff,05:10:00.0,49.483598,0.114258,2,9,1.1,6.0,1015,15.9,0.0,265.4,266.0,5.6,2.9,0.0,0.2,3.1,249.6,6.2,315.6,00000000000000000000000000000
SCENES,2020-07-05T05:25:00Z,,,0x3f,AirmarWS200,408,4,0xffff,05:24:59.90,49.483487,0.114197,2,11,0.9,0.0,1014,15.9,0.0,276.9,277.5,3.9,2.0,0.0,0.2,2.6,241.7,6.5,312.6,00000000000000000000000000000
SCENES,2020-07-05T05:40:00Z,,,0x3f,AirmarWS200,408,4,0xffff,05:39:59.60,49.483585,0.114245,2,11,0.9,7.0,1015,16.0,0.0,272.7,273.3,5.1,2.6,0.0,0.2,2.6,227.5,5.8,309.8,00000000000000000000000000000
SCENES,2020-07-05T05:55:00Z,,,0x3f,AirmarWS200,408,4,0xffff,05:55:00.0,49.483568,0.114145,2,10,1.0,11.0,1016,16.4,0.0,225.4,226.0,5.1,2.6,0.0,0.2,2.5,232.9,6.5,305.9,00000000000000000000000000000
SCENES,2020-07-05T06:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,06:09:59.80,49.483538,0.114177,2,10,0.9,12.3,1016,16.4,0.0,199.6,200.2,4.8,2.5,0.0,0.2,2.8,237.2,6.7,304.1,00000000000000000000000000000
SCENES,2020-07-05T06:25:00Z,,,0x3f,AirmarWS200,408,4,0xffff,06:25:00.10,49.483510,0.114240,2,10,0.9,11.9,1016,16.3,0.0,307.3,307.9,5.0,2.6,0.0,0.2,2.9,240.0,6.0,309.4,00000000000000000000000000000
SCENES,2020-07-05T06:40:00Z,,,0x3f,AirmarWS200,408,4,0xffff,06:40:00.0,49.483545,0.114265,2,10,0.9,14.2,1016,16.3,0.0,281.2,281.8,9.8,5.0,0.0,0.3,3.2,240.5,7.1,304.5,00000000000000000000000000000
SCENES,2020-07-05T06:55:00Z,,,0x3f,AirmarWS200,408,4,0xffff,06:54:59.80,49.483545,0.114277,2,10,0.9,7.3,1015,16.5,0.0,226.0,226.6,18.0,9.3,0.0,0.4,4.5,214.5,10.5,299.3,00000000000000000000000000000
SCENES,2020-07-05T07:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,07:10:00.70,49.483598,0.114228,2,9,1.2,18.9,1017,16.6,0.0,230.5,231.1,4.7,2.4,0.0,0.2,3.7,216.5,8.7,298.9,00000000000000000000000000000
SCENES,2020-07-05T07:25:00Z,,,0x3f,AirmarWS200,408,4,0xffff,07:25:00.50,49.483613,0.114188,2,10,1.0,10.1,1016,16.6,0.0,220.2,220.8,13.3,6.8,0.0,0.4,3.1,222.1,7.6,305.2,00000000000000000000000000000
SCENES,2020-07-05T07:40:00Z,,,0x3f,AirmarWS200,408,4,0xffff,07:40:01.0,49.483597,0.114178,2,11,0.8,7.8,1016,16.7,0.0,289.6,290.2,4.6,2.4,0.0,0.2,2.9,232.1,6.1,315.1,00000000000000000000000000000
SCENES,2020-07-05T07:55:01Z,,,0x3f,AirmarWS200,408,4,0xffff,07:55:01.0,49.483493,0.114197,2,10,0.8,16.7,1017,16.4,0.0,322.6,323.2,3.8,2.0,0.0,0.3,3.5,216.9,8.4,310.6,00000000000000000000000000000
SCENES,2020-07-05T09:10:01Z,,,0x3f,AirmarWS200,408,4,0xffff,09:10:01.80,49.483552,0.114193,2,10,0.9,5.6,1016,15.7,0.0,209.0,209.6,6.2,3.2,0.0,0.2,2.6,222.6,6.0,297.5,00000000000000000000000000000
SCENES,2020-07-05T09:25:01Z,,,0x3f,AirmarWS200,408,4,0xffff,09:25:01.90,49.483563,0.114238,2,11,0.8,15.3,1017,15.9,0.0,229.6,230.2,3.7,1.9,0.0,0.2,2.8,228.8,6.3,304.1,00000000000000000000000000000
SCENES,2020-07-05T09:40:01Z,,,0x3f,AirmarWS200,408,4,0xffff,09:40:01.80,49.483537,0.114222,1,11,0.8,14.2,1017,16.3,0.0,213.9,214.5,3.3,1.7,0.0,0.2,2.6,236.2,5.5,310.9,00000000000000000000000000000
SCENES,2020-07-05T09:55:00Z,,,0x3f,AirmarWS200,408,4,0xffff,09:55:01.10,49.483523,0.114225,2,10,0.9,19.3,1018,16.0,0.0,256.8,257.4,7.9,4.1,0.0,0.4,3.1,244.2,6.1,303.5,00000000000000000000000000000
